,name1,name2,name3,name4,name5,name6,name7,species,article,,doi,author,data,size,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Poaceae,Oryza sativa,Nanopore sequencing-based genome assembly and evolutionary genomics of circum-basmati rice,"Genome Biol. 2020 Feb 5, 21(1): 21",10.1186/s13059-020-1938-2,Choi JY et al.,2020/2/5,430,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Poaceae,Oryza sativa,De Novo Genome Assembly of the indica Rice Variety IR64 Using Linked-Read Sequencing and Nanopore Sequencing,"G3 (Bethesda). 2020 Mar 17, Epub ahead of print",10.1534/g3.119.400871,Tanaka T et al.,2020/3/17,430,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Poaceae,Panicum hallii,The genomic landscape of molecular responses to natural drought stress in Panicum hallii,"Nat Commun. 2018 Dec 6, 9(1): 5213",10.1038/s41467-018-07669-x,Lovell JT et al.,2018/12/6,500,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Poaceae,Panicum miliaceum,The genome of broomcorn millet,"Nat Commun. 2019 Jan 25, 10(1): 436",10.1038/s41467-019-08409-5,Zou C et al.,2019/1/25,920,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Poaceae,Phyllostachys edulis,The draft genome of the fast-growing non-timber forest species moso bamboo (Phyllostachys heterocycla),"Nat Genet. 2013 Apr 45(4):456-61, 461e1-2. Epub 2013 Feb 24.",10.1038/ng.2569,Peng et al.,2013/2/24,2075,23435089,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Poaceae,Phyllostachys edulis,Chromosome-level reference genome and alternative splicing atlas of moso bamboo (Phyllostachys edulis),Gigascience. 2018 Sep 8,10.1093/gigascience/giy115,Zhao H et al.,2018/9/8,2075,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Poaceae,Puccinellia tenuiflora,A high-quality genome sequence of alkaligrass provides insights into halophyte stress tolerance,"Sci China Life Sci. 2020 Mar 12, Epub ahead of print",10.1007/s11427-020-1662-x,Zhang W et al.,2020/3/12,1500,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Poaceae,Puccinellia tenuiflora,Genome of extreme halophyte Puccinellia tenuiflora,"BMC Genomics. 2020 Apr 19, 21(1): 311",10.1186/s12864-020-6727-5,Guo R et al.,2020/4/19,1500,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Poaceae,Raddia guianensis,Genome sequences provide insights into the reticulate origin and unique traits of woody bamboos,Mol Plant. 2019 Oct 7 12(10):1353-1365. Epub 2019 May 27.,10.1016/j.molp.2019.05.009,Guo ZH et al.,2019/5/27,626,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Poaceae,Saccharum spontaneum,Allele-defined genome of the autopolyploid sugarcane Saccharum spontaneum L,Nat Genet. 2018 Nov 50(11):1565-1573. Epub 2018 Oct 8.,10.1038/s41588-018-0237-2,Zhang J et al.,2018/10/8,3360,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Poaceae,Saccharum spp. R570,A mosaic monoploid reference sequence for the highly complex genome of sugarcane,"Nat Commun. 2018 Jul 6, 9(1): 2638",10.1038/s41467-018-05051-5,Garsmeur O et al.,2018/7/6,10000 (monoploid ~850),,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Poaceae,Secale cereale,Towards a whole-genome sequence for rye (Secale cereale L.),Plant J. 2017 Mar 89(5):853-869. Epub 2017 Feb 8.,10.1111/tpj.13436,Bauer E et al.,2017/2/8,7900,27888547,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Poaceae,Setaria italica,Genome sequence of foxtail millet (Setaria italica) provides insights into grass evolution and biofuel potential,Nat Biotechnol. 2012 May 13 30(6):549-54.,10.1038/nbt.2195,Zhang et al.,2012/5/13,490,22580950,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Poaceae,Setaria viridis,Reference Genome for the Highly Transformable Setaria viridis ME034V,"G3 (Bethesda). 2020 Jul 21: g3.401345.2020, Online ahead of print",10.1534/g3.120.401345,Thielen PM et al.,2020/7/21,400,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Poaceae,Sorghum bicolor,The Sorghum bicolor genome and the diversification of grasses,Nature. 2009 Jan 29 457(7229):551-6.,10.1038/nature07723,Paterson et al.,2009/1/29,818,19189423,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Poaceae,Sorghum bicolor,A chromosome-scale assembly of the sorghum genome using nanopore sequencing and optical mapping,"Nat Commun. 2018 Nov 19, 9(1):4844",10.1038/s41467-018-07271-1,Deschamps S et al.,2018/11/19,818,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Poaceae,Triticum aestivum,A chromosome-based draft sequence of the hexaploid bread wheat (Triticum aestivum) genome,Nature. 2012 Nov 29 491(7426):705-10.,10.1126/science.1251788,International Wheat Genome Sequencing Consortium,2014/7/18,17000,23192148,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Poaceae,Triticum aestivum,Shifting the limits in wheat research and breeding using a fully annotated reference genome,"Science 2018 Aug 17, 361(6403)",10.1126/science.aar7191,International Wheat Genome Sequencing Consortium,2018/8/17,17000,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Poaceae,Triticum aestivum,Multiple wheat genomes reveal global variation in modern breeding,Nature. 2020 Nov 25. Online ahead of print.,10.1038/s41586-020-2961-x,Walkowiak S et al.,2020/11/25,17000,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Poaceae,Triticum turgidum,Wild emmer genome architecture and diversity elucidate wheat evolution and domestication,"Science. 2017 Jul 7, 357(6346): 93-97",10.1126/science.aan0032,Avni R et al.,2017/7/7,12000,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Poaceae,Triticum turgidum,Improved Genome Sequence of Wild Emmer Wheat Zavitan with the Aid of Optical Maps,"G3 (Bethesda). 2019 Mar 7, 9(3):619-624",10.1534/g3.118.200902,Zhu T et al.,2019/3/7,12000,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Poaceae,Triticum turgidum,Durum wheat genome highlights past domestication signatures and future improvement targets,Nat Genet. 2019 May 51(5):885-895. Epub 2019 Apr 8.,10.1038/s41588-019-0381-3,Maccaferri M et al.,2019/4/8,12000,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Poaceae,Triticum urartu,Draft genome of the wheat A-genome progenitor Triticum urartu,Nature. 2013 Apr 4 496(7443):87-90. Epub 2013 Mar 24.,10.1038/nature11997,Ling et al.,2013/3/24,4940,23535596,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Poaceae,Triticum urartu,Genome sequence of the progenitor of wheat A subgenome Triticum urartu,Nature. 2018 May 557(7705):424-428. Epub 2018 May 9.,10.1038/s41586-018-0108-0,Ling HQ et al.,2018/5/9,4940,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Poaceae,Zea mays,"The B73 maize genome: complexity, diversity, and dynamics",Science. 2009 Nov 20 326(5956):1112-5.,10.1126/science.1178534,Schnable et al.,2009/11/20,2300,19965430,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Poaceae,Zea mays,Improved maize reference genome with single-molecule technologies,"Nature. 2017 Jun 22, 546(7659): 524-527 Epub 2017 Jun 12",10.1038/nature22971,Jiao Y et al.,2017/6/12,2300,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Poaceae,Zea mays,Extensive intraspecific gene order and gene structural variations between Mo17 and other maize genomes,Nat Genet. 2018 Sep 50(9):1289-1295. Epub 2018 Jul 30.,10.1038/s41588-018-0182-0,Sun S et al.,2018/7/30,2300,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Poaceae,Zea mays,The maize W22 genome provides a foundation for functional genomics and transposon biology,Nat Genet. 2018 Sep 50(9):1282-1288. Epub 2018 Jul 30.,10.1038/s41588-018-0158-0,Springer NM et al.,2018/7/30,2300,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Poaceae,Zea mays,Long-read sequencing reveals genomic structural variations that underlie creation of quality protein maize,"Nat Commun. 2020 Jan 7, 11(1): 17",10.1038/s41467-019-14023-2,Li C et al.,2020/1/7,2300,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Poaceae,Zea mays,European maize genomes highlight intraspecies variation in repeat and gene content,"Nat Genet. 2020 Jul 27, Online ahead of print.",10.1038/s41588-020-0671-9,Haberer G et al.,2020/7/27,2300,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Poaceae,Zizania latifolia,A host plant genome (Zizania latifolia) after a century-long endophyte infection,Plant J. 2015 Aug 83(4):600-9. Epub 2015 Jul 7.,10.1111/tpj.12912,Guo L et al.,2015/6/13,590,26072920,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Poaceae,Zoysia japonica,Sequencing and comparative analyses of the genomes of Zoysiagrasses,DNA Res. 2016 Apr 23(2):171-80. Epub 2016 Mar 14.,10.1093/dnares/dsw006,Tanaka et al.,2016/3/14,390,26975196,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Poaceae,Zoysia matrella,Sequencing and comparative analyses of the genomes of Zoysiagrasses,DNA Res. 2016 Apr 23(2):171-80. Epub 2016 Mar 14.,10.1093/dnares/dsw006,Tanaka et al.,2016/3/14,380,26975196,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Poaceae,Zoysia pacifica,Sequencing and comparative analyses of the genomes of Zoysiagrasses,DNA Res. 2016 Apr 23(2):171-80. Epub 2016 Mar 14.,10.1093/dnares/dsw006,Tanaka et al.,2016/3/14,370,26975196,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Cyperaceae,Kobresia littledalei,"Genome Sequence of Kobresia Littledalei, the First Chromosome-Level Genome in the Family Cyperaceae","Sci Data. 2020 Jun 11, 7(1): 175",10.1038/s41597-020-0518-3,Can M et al.,2020/6/11,415,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Bromeliaceae,Ananas bracteatus,The bracteatus pineapple genome and domestication of clonally propagated crops,Nat Genet. 2019 Sep 30. Epub ahead of print,10.1038/s41588-019-0506-8,Chen LY et al.,2019/9/30,590,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Bromeliaceae,Ananas comosus,The pineapple genome and the evolution of CAM photosynthesis,Nat Genet. 2015 Dec 47(12):1435-42. Epub 2015 Nov 2.,10.1038/ng.3435,Ming R et al.,2015/11/2,526,26523774,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Poales,Bromeliaceae,Ananas comosus,The draft genome of MD-2 pineapple using hybrid error correction of long reads,"DNA Res. 2016 Oct, 23(5): 427-439",10.1093/dnares/dsw026,Redwan RM et al.,2016/7/3,526,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Arecales,Arecaceae,Calamus simplicifolius,The chromosome-level genome assemblies of two rattans (Calamus simplicifolius and Daemonorops jenkinsiana),GigaScience 2018: giy097,10.1093/gigascience/giy097,Zhao H et al.,2018/8/7,1980,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Arecales,Arecaceae,Cocos nucifera,The genome draft of Coconut (Cocos nucifera),"GigaScience, gix095",10.1093/gigascience/gix095,Xiao Y et al.,2017/10/5,2420,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Arecales,Arecaceae,Cocos nucifera,"De novo genome sequence assembly of dwarf coconut (Cocos nucifera L., Catigan Green Dwarf) provides insights into genomic variation between coconut types and related palm species",G3 (Bethesda). 2019 Aug 8 9(8):2377-2393.,10.1534/g3.119.400215,Lantican DV et al.,2019/6/5,2420,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Arecales,Arecaceae,Cocos nucifera,Assembly and Annotation of the Nuclear and Organellar Genomes of a Dwarf Coconut (Chowghat Green Dwarf) Possessing Enhanced Disease Resistance,OMICS. 2020 Nov 10. Online ahead of print.,10.1089/omi.2020.0147,Muliyar RK et al.,2020/11/10,2420,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Arecales,Arecaceae,Daemonorops jenkinsiana,The chromosome-level genome assemblies of two rattans (Calamus simplicifolius and Daemonorops jenkinsiana),GigaScience 2018: giy097,10.1093/gigascience/giy097,Zhao H et al.,2018/8/7,1610,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Arecales,Arecaceae,Elaeis guineensis,Oil palm genome sequence reveals divergence of interfertile species in Old and New worlds,Nature. 2013 Aug 15 500(7462):335-9. Epub 2013 Jul 24.,10.1038/nature12309,Singh et al.,2013/7/24,1800,23883927,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Arecales,Arecaceae,Elaeis guineensis,Draft genome sequence of an elite Dura palm and whole-genome patterns of DNA variation in oil palm,DNA Res. 2016 Dec 23(6):527-533. Epub 2016 Jul 17.,10.1093/dnares/dsw036,Jin J et al.,2016/7/19,1800,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Arecales,Arecaceae,Phoenix dactylifera,De novo genome sequencing and comparative genomics of date palm (Phoenix dactylifera),Nat Biotechnol. 2011 May 29 29(6):521-7.,10.1038/nbt.1860,Al-Dous et al.,2011/5/29,658,21623354,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Arecales,Arecaceae,Phoenix dactylifera,Genome sequence of the date palm Phoenix dactylifera L,Nat Commun. 2013 4:2274.,10.1038/ncomms3274,Al-Mssallem IS et al.,2013/8/7,658,23917264,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Arecales,Arecaceae,Phoenix dactylifera,Genome-wide association mapping of date palm fruit traits,"Nat Commun. 2019 Oct 15, 10(1): 4680",10.1038/s41467-019-12604-9,Hazzouri KM et al.,2019/10/15,658,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Zingiberales,Musaceae,Ensete ventricosum,"A Draft Genome Sequence for Ensete ventricosum, the Drought-Tolerant 'Tree Against Hunger'","Agronomy 2014, 4, 13-33",10.3390/agronomy4010013,Harrison J et al.,2014/1/17,547,1090,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Zingiberales,Musaceae,Musa acuminata,The banana (Musa acuminata) genome and the evolution of monocotyledonous plants,Nature. 2012 Aug 9 488(7410):213-7.,10.1038/nature11241,D'Hont et al.,2012/8/9,523,22801500,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Zingiberales,Musaceae,Musa balbisiana,"A draft Musa balbisiana genome sequence for molecular genetics in polyploid, inter- and intra-specific Musa hybrids",BMC Genomics. 2013 Oct 5 14:683.,10.1186/1471-2164-14-683,Davey et al.,2013/10/5,438,24094114,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Zingiberales,Musaceae,Musa balbisiana,Musa balbisiana genome reveals subgenome evolution and functional divergence,Nat Plants. 2019 Aug 5(8):810-821. Epub 2019 Jul 15.,10.1038/s41477-019-0452-6,Wang Z et al.,2019/7/15,438,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Zingiberales,Musaceae,Musa itinerans,Whole genome sequencing of a banana wild relative Musa itinerans provides insights into lineage-specific diversification of the Musa genus,Sci Rep. 2016 Aug 17 6:31586.,10.1038/srep31586,Wu W et al.,2016/8/17,615,27531320,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,Commelinids,Zingiberales,Musaceae,Musa schizocarpa,Chromosome-scale assemblies of plant genomes using nanopore long reads and optical maps,"Nat Plants. 2018 Nov 02, 4: 879-887",10.1038/s41477-018-0289-4,Belser C et al.,2018/11/2,587,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,XXXXX,Asparagales,Orchidaceae,Apostasia shenzhenica,The Apostasia genome and the evolution of orchids,Nature. 2017 Sep 21 549(7672):379-383. Epub 2017 Sep 13.,10.1038/nature23897,Zhang GQ et al.,2017/9/13,471,28902843,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,XXXXX,Asparagales,Orchidaceae,Dendrobium catenatum,"The Dendrobium catenatum Lindl. genome sequence provides insights into polysaccharide synthase, floral development and adaptive evolution",Sci Rep. 2016 Jan 12 6:19029.,10.1038/srep19029,Zhang GQ et al.,2016/1/12,1110,26754549,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,XXXXX,Asparagales,Orchidaceae,Dendrobium officinale,The genome of Dendrobium officinale illuminates the biology of the important traditional Chinese orchid herb,Mol Plant. 2015 Jun 8(6):922-34. Epub 2014 Dec 24.,10.1016/j.molp.2014.12.011,Yan L et al.,2014/12/23,1350,25825286,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,XXXXX,Asparagales,Orchidaceae,Gastrodia elata,The Gastrodia elata genome provides insights into plant adaptation to heterotrophy,"Nat Commun. 2018 Apr 24, 9(1):1615.",10.1038/s41467-018-03423-5,Yuan Y et al.,2018/4/24,1180,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,XXXXX,Asparagales,Orchidaceae,Gastrodia elata,Improved de novo Assembly of the Achlorophyllous Orchid Gastrodia elata,Front Genet. 19 November 2020,10.3389/fgene.2020.580568,Chen S et al.,2020/11/19,1180,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,XXXXX,Asparagales,Orchidaceae,Phalaenopsis aphrodite,"Chromosome-level assembly, genetic and physical mapping of Phalaenopsis aphrodite genome provides new insights into species adaptation and resources for orchid breeding",Plant Biotechnol J. 2018 Dec 16(12):2027-2041. Epub 2018 May 23.,10.1111/pbi.12936,Chao YT et al.,2018/4/28,1200,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,XXXXX,Asparagales,Orchidaceae,Phalaenopsis equestris,The genome sequence of the orchid Phalaenopsis equestris,Nat Genet. 2015 Jan 47(1):65-72. Epub 2014 Nov 24.,10.1038/ng.3149,Cai et al.,2014/11/24,1160,25420146,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,XXXXX,Asparagales,Orchidaceae,Vanilla planifolia,A phased Vanilla planifolia genome enables genetic improvement of flavour and production,"Nat Food. 1, 811-819 (2020).",10.1038/s43016-020-00197-2,Hasing T et al.,2020/12/11,700,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,XXXXX,Asparagales,Asparagaceae,Asparagus officinalis,The asparagus genome sheds light on the origin and evolution of a young Y chromosome,"Nat Commun. 2017 Nov 2, 8(1):1279",10.1038/s41467-017-01064-8,Harkess A et al.,2017/11/2,1300,,
Angiospermae,Mesangiosperms,Monocotyledoneae,XXXXX,Petrosaviidae,XXXXX,Asparagales,Asparagaceae,Asparagus setaceus,"Chromosome-level genome assembly, annotation and evolutionary analysis of the ornamental plant Asparagus setaceus","Hortic Res. 7, 48 (2020), Epub ahead of print",10.1038/s41438-020-0271-y,Li S et al.,2020/4/1,720,,
